ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,41.32,40.52,25.00,40.89
2016 Primary,15.74,15.87,0.00,15.80
2016 Primary Runoff,13.38,11.08,0.00,12.18
2016 General,71.33,73.01,40.00,72.17
2018 Primary,18.04,17.84,0.00,17.91
2018 Primary Runoff,16.91,14.28,0.00,15.52
2018 General,65.76,64.88,18.18,65.20
