ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,25.00,34.99,16.13,0.00,26.19,37.84,26.65,35.70
2016 Primary,3.33,11.80,0.00,0.00,4.76,12.32,5.29,11.13
2016 Primary Runoff,6.67,1.56,1.56,0.00,7.14,10.74,3.36,8.80
2016 General,52.63,68.09,54.20,50.00,56.52,68.26,59.23,66.73
2018 Primary,2.38,21.11,3.85,0.00,10.00,15.96,6.16,14.77
2018 Primary Runoff,4.76,3.58,1.54,0.00,7.50,12.85,4.67,10.49
2018 General,43.75,68.18,46.90,20.00,52.17,63.33,43.71,60.62
