ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,40.81,41.37,0.00,41.07
2016 Primary,15.44,15.76,0.00,15.60
2016 Primary Runoff,11.62,11.24,0.00,11.42
2016 General,69.11,70.74,100.0,69.97
2018 Primary,18.55,18.16,0.00,18.33
2018 Primary Runoff,16.36,13.95,0.00,15.09
2018 General,62.21,63.78,100.0,63.06
