ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,66.67,30.25,21.43,0.00,54.55,43.20,31.71,41.07
2016 Primary,0.00,10.00,0.00,0.00,0.00,16.81,12.35,15.60
2016 Primary Runoff,0.00,0.62,0.00,0.00,0.00,13.25,5.56,11.42
2016 General,80.00,65.88,51.52,100.0,58.33,71.96,57.06,69.97
2018 Primary,40.00,13.48,2.38,0.00,15.38,20.43,8.98,18.33
2018 Primary Runoff,0.00,3.39,2.38,0.00,15.38,17.59,7.79,15.09
2018 General,62.50,61.00,47.73,0.00,73.33,66.50,42.64,63.06
