COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ATKINSON,1.0,34.0,22.0,0.0,4.0,7.0,0.0,3.0,1.0,1.0,88.0,77.0,0.0,0.0,2.0,0.0,1653.0,1433.0,0.0,518.0,377.0,4221.0
BEN HILL,0.0,79.0,71.0,0.0,14.0,12.0,0.0,1.0,0.0,0.0,62.0,48.0,0.0,18.0,14.0,1.0,3025.0,2603.0,0.0,1971.0,1262.0,9181.0
BERRIEN,1.0,150.0,153.0,0.0,13.0,21.0,0.0,5.0,2.0,0.0,47.0,39.0,0.0,10.0,15.0,1.0,4555.0,3986.0,0.0,621.0,445.0,10064.0
BIBB,2.0,513.0,492.0,0.0,120.0,98.0,0.0,10.0,7.0,1.0,114.0,108.0,0.0,211.0,211.0,1.0,11531.0,9355.0,1.0,4000.0,2573.0,29348.0
BLECKLEY,0.0,82.0,68.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,9.0,16.0,0.0,2656.0,2416.0,0.0,840.0,511.0,6642.0
BROOKS,0.0,217.0,235.0,0.0,27.0,29.0,0.0,2.0,6.0,0.0,48.0,32.0,0.0,13.0,8.0,0.0,2987.0,2587.0,1.0,2041.0,1523.0,9756.0
COLQUITT,10.0,416.0,392.0,0.0,65.0,44.0,0.0,2.0,3.0,0.0,269.0,251.0,0.0,38.0,39.0,0.0,8090.0,6903.0,1.0,3033.0,2177.0,21733.0
COOK,0.0,103.0,137.0,0.0,23.0,17.0,0.0,1.0,3.0,0.0,48.0,37.0,0.0,17.0,18.0,0.0,3257.0,2883.0,0.0,1468.0,997.0,9009.0
DODGE,0.0,126.0,132.0,0.0,13.0,12.0,0.0,3.0,1.0,0.0,23.0,17.0,0.0,15.0,11.0,1.0,4020.0,3670.0,0.0,1638.0,1076.0,10758.0
HOUSTON,8.0,1986.0,2174.0,1.0,465.0,342.0,0.0,33.0,21.0,1.0,912.0,713.0,0.0,832.0,587.0,6.0,29541.0,26091.0,11.0,14711.0,10286.0,88721.0
IRWIN,0.0,23.0,44.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,3.0,4.0,1.0,1944.0,1768.0,1.0,802.0,494.0,5116.0
JONES,0.0,56.0,68.0,0.0,13.0,11.0,0.0,5.0,8.0,0.0,46.0,26.0,0.0,42.0,30.0,0.0,6531.0,5765.0,0.0,2535.0,1871.0,17007.0
LANIER,0.0,154.0,143.0,0.0,18.0,14.0,0.0,5.0,1.0,0.0,32.0,13.0,0.0,14.0,6.0,1.0,1763.0,1506.0,0.0,574.0,452.0,4696.0
LOWNDES,8.0,1204.0,1249.0,1.0,373.0,272.0,0.0,23.0,22.0,0.0,378.0,292.0,0.0,271.0,198.0,6.0,18099.0,15716.0,4.0,12201.0,8194.0,58511.0
MONROE,7.0,414.0,463.0,0.0,39.0,49.0,0.0,1.0,0.0,0.0,43.0,35.0,0.0,40.0,30.0,2.0,6452.0,5835.0,1.0,2112.0,1598.0,17121.0
PULASKI,2.0,57.0,41.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,12.0,9.0,0.0,1917.0,1743.0,0.0,883.0,602.0,5306.0
TELFAIR,1.0,68.0,74.0,0.0,8.0,5.0,0.0,1.0,1.0,0.0,24.0,20.0,0.0,7.0,9.0,0.0,1986.0,1853.0,0.0,1164.0,847.0,6068.0
THOMAS,1.0,620.0,593.0,0.0,69.0,50.0,0.0,6.0,1.0,1.0,97.0,84.0,0.0,50.0,50.0,2.0,9270.0,8021.0,1.0,5604.0,3753.0,28273.0
TIFT,8.0,269.0,293.0,0.0,60.0,52.0,0.0,2.0,2.0,1.0,224.0,206.0,0.0,84.0,68.0,7.0,7810.0,6619.0,4.0,3766.0,2467.0,21942.0
TURNER,1.0,50.0,68.0,0.0,7.0,8.0,0.0,1.0,1.0,0.0,17.0,11.0,0.0,6.0,11.0,2.0,1618.0,1442.0,0.0,1187.0,827.0,5257.0
TWIGGS,1.0,118.0,142.0,0.0,15.0,4.0,0.0,1.0,0.0,0.0,13.0,8.0,0.0,8.0,5.0,0.0,1621.0,1506.0,0.0,1441.0,1255.0,6138.0
WILCOX,0.0,8.0,21.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,13.0,18.0,0.0,2.0,2.0,0.0,1588.0,1434.0,0.0,792.0,564.0,4452.0
WILKINSON,1.0,44.0,48.0,0.0,4.0,10.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,7.0,4.0,0.0,1742.0,1569.0,1.0,1469.0,1069.0,5977.0
WORTH,0.0,84.0,116.0,0.0,18.0,14.0,0.0,1.0,1.0,0.0,12.0,18.0,0.0,17.0,9.0,1.0,3054.0,2643.0,0.0,1286.0,863.0,8137.0
TOTAL,52.0,6875.0,7239.0,2.0,1395.0,1091.0,0.0,107.0,83.0,5.0,2553.0,2095.0,0.0,1726.0,1356.0,32.0,136710.0,119347.0,26.0,66657.0,46083.0,393434.0
