ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,37.11,33.48,0.00,35.27
2016 Primary,23.27,22.94,200.0,23.20
2016 Primary Runoff,6.82,6.13,0.00,6.47
2016 General,64.48,63.94,0.00,64.17
2018 Primary,18.13,15.94,0.00,17.01
2018 Primary Runoff,14.34,11.35,0.00,12.81
2018 General,59.23,58.80,0.00,58.98
