ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,36.07,34.28,0.00,35.09
2016 Primary,22.87,21.06,50.00,21.90
2016 Primary Runoff,6.32,5.33,0.00,5.78
2016 General,63.91,67.42,25.00,65.79
2018 Primary,16.13,13.40,0.00,14.64
2018 Primary Runoff,13.32,9.85,0.00,11.42
2018 General,57.70,56.83,20.00,57.19
