COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CATOOSA,0.0,66.0,72.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,1.0,1892.0,1869.0,0.0,6.0,5.0,3926.0
CHATTOOGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DADE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLOYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
GORDON,0.0,5.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,1099.0,1216.0,0.0,10.0,9.0,2359.0
HARALSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MURRAY,0.0,35.0,48.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1092.0,1104.0,0.0,0.0,0.0,2292.0
PAULDING,0.0,125.0,133.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,14.0,7.0,0.0,6.0,7.0,0.0,2954.0,2768.0,0.0,85.0,62.0,6178.0
PICKENS,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,266.0,216.0,0.0,0.0,2.0,495.0
POLK,0.0,15.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,647.0,0.0,18.0,7.0,1316.0
WALKER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WHITFIELD,0.0,39.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,5.0,1.0,1142.0,1091.0,0.0,5.0,6.0,2341.0
TOTAL,0.0,289.0,310.0,0.0,12.0,21.0,0.0,2.0,0.0,0.0,30.0,17.0,0.0,15.0,18.0,2.0,9066.0,8912.0,0.0,124.0,91.0,18909.0
