COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BANKS,0.0,199.0,243.0,0.0,13.0,19.0,0.0,6.0,2.0,0.0,60.0,79.0,0.0,37.0,39.0,2.0,4725.0,4354.0,0.0,88.0,106.0,9972.0
CLARKE,7.0,421.0,431.0,1.0,43.0,34.0,0.0,2.0,0.0,0.0,191.0,184.0,0.0,17.0,12.0,2.0,1635.0,1379.0,1.0,2259.0,1557.0,8176.0
DAWSON,7.0,443.0,478.0,0.0,22.0,33.0,0.0,3.0,6.0,0.0,77.0,67.0,0.0,39.0,21.0,2.0,7624.0,6949.0,0.0,24.0,41.0,15836.0
ELBERT,0.0,143.0,195.0,0.0,17.0,16.0,0.0,3.0,0.0,0.0,46.0,49.0,0.0,21.0,18.0,0.0,4287.0,3751.0,1.0,2013.0,1469.0,12029.0
FANNIN,2.0,308.0,312.0,0.0,21.0,24.0,0.0,6.0,8.0,0.0,33.0,34.0,0.0,26.0,9.0,0.0,8698.0,7752.0,0.0,17.0,13.0,17263.0
FORSYTH,15.0,2680.0,2849.0,1.0,91.0,101.0,0.0,12.0,18.0,0.0,338.0,326.0,1.0,142.0,96.0,27.0,15653.0,14341.0,0.0,211.0,195.0,37097.0
FRANKLIN,0.0,208.0,232.0,0.0,20.0,11.0,0.0,1.0,3.0,0.0,43.0,41.0,0.0,33.0,34.0,0.0,5792.0,5208.0,0.0,525.0,365.0,12516.0
GILMER,1.0,454.0,489.0,0.0,34.0,39.0,0.0,5.0,3.0,0.0,125.0,138.0,1.0,20.0,16.0,3.0,8801.0,8158.0,0.0,20.0,27.0,18334.0
HABERSHAM,5.0,564.0,604.0,0.0,45.0,55.0,0.0,5.0,4.0,0.0,216.0,295.0,0.0,138.0,128.0,9.0,11056.0,9766.0,0.0,244.0,200.0,23334.0
HALL,44.0,5001.0,5121.0,0.0,448.0,397.0,0.0,30.0,39.0,18.0,3328.0,3209.0,1.0,540.0,469.0,48.0,41101.0,36314.0,4.0,4140.0,2951.0,103203.0
HART,2.0,262.0,248.0,0.0,11.0,21.0,0.0,3.0,2.0,0.0,44.0,38.0,0.0,52.0,42.0,3.0,6262.0,5486.0,0.0,1420.0,1023.0,14919.0
JACKSON,8.0,1105.0,1175.0,0.0,100.0,94.0,0.0,8.0,4.0,1.0,408.0,356.0,0.0,187.0,168.0,12.0,16650.0,14830.0,3.0,1253.0,978.0,37340.0
LUMPKIN,2.0,512.0,551.0,0.0,45.0,36.0,0.0,23.0,23.0,0.0,112.0,92.0,0.0,44.0,27.0,2.0,8529.0,7605.0,0.0,78.0,73.0,17754.0
MADISON,3.0,570.0,566.0,0.0,37.0,40.0,0.0,3.0,2.0,0.0,85.0,59.0,0.0,54.0,33.0,6.0,7502.0,6667.0,0.0,769.0,601.0,16997.0
PICKENS,0.0,222.0,261.0,0.0,27.0,17.0,0.0,6.0,1.0,0.0,72.0,51.0,0.0,24.0,22.0,0.0,6545.0,5657.0,0.0,62.0,60.0,13027.0
RABUN,3.0,236.0,221.0,0.0,16.0,15.0,0.0,2.0,1.0,1.0,41.0,72.0,0.0,14.0,23.0,6.0,5565.0,4918.0,0.0,29.0,23.0,11186.0
STEPHENS,5.0,284.0,297.0,0.0,38.0,27.0,0.0,6.0,2.0,0.0,48.0,51.0,0.0,49.0,52.0,3.0,7208.0,6218.0,0.0,888.0,670.0,15846.0
TOWNS,0.0,124.0,122.0,0.0,5.0,9.0,0.0,3.0,2.0,0.0,19.0,12.0,0.0,13.0,12.0,0.0,4507.0,3957.0,0.0,31.0,25.0,8841.0
UNION,2.0,345.0,374.0,0.0,23.0,20.0,0.0,2.0,3.0,0.0,54.0,36.0,0.0,33.0,10.0,4.0,8116.0,7148.0,0.0,10.0,14.0,16194.0
WHITE,0.0,273.0,272.0,0.0,22.0,25.0,0.0,6.0,2.0,0.0,59.0,59.0,0.0,28.0,25.0,1.0,8386.0,7444.0,0.0,111.0,107.0,16820.0
TOTAL,106.0,14354.0,15041.0,2.0,1078.0,1033.0,0.0,135.0,125.0,20.0,5399.0,5248.0,3.0,1511.0,1256.0,130.0,188642.0,167902.0,9.0,14192.0,10498.0,426684.0
