COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ATKINSON,2.0,31.0,28.0,0.0,5.0,8.0,0.0,3.0,0.0,1.0,113.0,87.0,0.0,0.0,2.0,0.0,1704.0,1453.0,1.0,523.0,394.0,4355.0
BEN HILL,1.0,99.0,94.0,0.0,15.0,11.0,0.0,1.0,0.0,0.0,66.0,50.0,0.0,19.0,17.0,0.0,3040.0,2606.0,0.0,2048.0,1263.0,9330.0
BERRIEN,1.0,183.0,198.0,0.0,16.0,26.0,0.0,7.0,3.0,0.0,60.0,43.0,0.0,11.0,16.0,2.0,4688.0,4105.0,0.0,617.0,465.0,10441.0
BIBB,6.0,624.0,605.0,0.0,152.0,117.0,0.0,13.0,9.0,0.0,159.0,118.0,1.0,230.0,249.0,4.0,11565.0,9359.0,1.0,4540.0,2846.0,30598.0
BLECKLEY,2.0,98.0,84.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,14.0,20.0,1.0,2765.0,2492.0,0.0,836.0,528.0,6890.0
BROOKS,0.0,251.0,268.0,0.0,29.0,29.0,0.0,2.0,6.0,0.0,58.0,40.0,0.0,15.0,9.0,0.0,2995.0,2605.0,0.0,2110.0,1548.0,9965.0
COLQUITT,11.0,492.0,494.0,0.0,69.0,49.0,0.0,6.0,5.0,0.0,341.0,317.0,0.0,44.0,43.0,3.0,8363.0,7129.0,0.0,3125.0,2288.0,22779.0
COOK,0.0,119.0,174.0,0.0,29.0,21.0,0.0,3.0,2.0,0.0,60.0,43.0,0.0,19.0,18.0,0.0,3359.0,2965.0,0.0,1513.0,1006.0,9331.0
DODGE,0.0,146.0,148.0,0.0,13.0,11.0,0.0,4.0,2.0,0.0,24.0,21.0,0.0,17.0,12.0,3.0,4033.0,3678.0,0.0,1673.0,1102.0,10887.0
HOUSTON,17.0,2831.0,3061.0,2.0,536.0,371.0,0.0,49.0,27.0,1.0,1047.0,795.0,0.0,933.0,646.0,19.0,30817.0,27169.0,10.0,15764.0,10943.0,95038.0
IRWIN,0.0,26.0,47.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,14.0,20.0,0.0,4.0,5.0,1.0,1999.0,1818.0,0.0,829.0,531.0,5303.0
JONES,1.0,99.0,119.0,1.0,18.0,14.0,0.0,7.0,9.0,0.0,49.0,33.0,0.0,48.0,32.0,1.0,6744.0,5955.0,0.0,2574.0,1918.0,17622.0
LANIER,2.0,176.0,167.0,0.0,18.0,17.0,0.0,5.0,0.0,0.0,34.0,17.0,0.0,17.0,8.0,1.0,1860.0,1555.0,0.0,599.0,470.0,4946.0
LOWNDES,13.0,1593.0,1625.0,2.0,391.0,290.0,0.0,23.0,24.0,0.0,457.0,353.0,0.0,308.0,220.0,15.0,18842.0,16302.0,8.0,12530.0,8504.0,61500.0
MONROE,8.0,469.0,516.0,0.0,48.0,53.0,0.0,3.0,0.0,0.0,46.0,42.0,0.0,47.0,38.0,3.0,6757.0,6102.0,1.0,2159.0,1609.0,17901.0
PULASKI,0.0,69.0,51.0,0.0,9.0,10.0,0.0,1.0,0.0,0.0,10.0,15.0,0.0,11.0,9.0,0.0,1976.0,1777.0,0.0,903.0,629.0,5470.0
TELFAIR,1.0,66.0,71.0,0.0,7.0,5.0,0.0,1.0,1.0,0.0,20.0,14.0,0.0,9.0,8.0,1.0,1906.0,1761.0,0.0,1088.0,780.0,5739.0
THOMAS,4.0,767.0,720.0,0.0,75.0,60.0,0.0,8.0,3.0,1.0,122.0,92.0,0.0,58.0,64.0,9.0,9653.0,8335.0,3.0,5714.0,3911.0,29599.0
TIFT,14.0,315.0,368.0,0.0,67.0,63.0,0.0,2.0,1.0,1.0,254.0,253.0,0.0,87.0,85.0,10.0,7974.0,6782.0,7.0,3822.0,2515.0,22620.0
TURNER,3.0,54.0,81.0,0.0,11.0,8.0,0.0,1.0,2.0,0.0,21.0,15.0,0.0,10.0,10.0,2.0,1665.0,1478.0,1.0,1198.0,848.0,5408.0
TWIGGS,1.0,119.0,136.0,0.0,18.0,5.0,0.0,1.0,2.0,0.0,18.0,12.0,0.0,9.0,4.0,1.0,1649.0,1528.0,0.0,1445.0,1265.0,6213.0
WILCOX,0.0,14.0,24.0,0.0,7.0,3.0,0.0,1.0,1.0,0.0,19.0,20.0,0.0,4.0,5.0,1.0,1617.0,1453.0,0.0,791.0,581.0,4541.0
WILKINSON,0.0,51.0,77.0,0.0,7.0,11.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,6.0,5.0,0.0,1751.0,1598.0,0.0,1471.0,1097.0,6083.0
WORTH,3.0,157.0,214.0,0.0,33.0,31.0,0.0,0.0,1.0,0.0,29.0,22.0,0.0,17.0,9.0,1.0,4677.0,4169.0,1.0,1918.0,1369.0,12651.0
TOTAL,90.0,8849.0,9370.0,5.0,1590.0,1225.0,0.0,141.0,99.0,4.0,3047.0,2434.0,1.0,1937.0,1534.0,78.0,142399.0,124174.0,33.0,69790.0,48410.0,415210.0
