COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CARROLL,0.0,3.37,3.88,0.0,2.54,2.79,0.0,0.0,0.0,0.0,0.87,1.41,0.0,1.14,0.0,0.0,11.2,12.93,0.0,0.44,0.65,9.02
COWETA,3.57,4.98,4.66,0.0,3.59,2.58,0.0,0.0,0.0,0.0,1.68,1.25,0.0,3.45,1.32,6.98,11.24,12.85,0.0,0.29,0.64,9.24
FAYETTE,4.0,5.07,6.32,0.0,4.58,5.23,0.0,8.33,0.0,0.0,2.98,2.8,0.0,2.71,2.13,0.0,13.88,15.18,0.0,2.18,2.36,11.11
HARRIS,0.0,1.85,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.75,0.0,1.11,2.0,0.0,9.21,10.23,0.0,0.42,0.6,7.75
HEARD,0.0,1.11,4.72,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,10.89,0.0,1.48,0.62,9.18
HENRY,0.0,2.04,2.63,0.0,1.14,1.37,0.0,0.0,0.0,0.0,0.64,0.39,0.0,0.83,1.77,0.0,8.66,9.52,0.0,0.32,0.39,4.48
LAMAR,0.0,2.64,2.59,0.0,3.45,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,9.21,11.21,0.0,0.25,0.24,7.14
MERIWETHER,0.0,4.29,2.36,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,7.14,0.0,10.16,11.91,0.0,0.13,0.09,6.41
MUSCOGEE,0.0,0.78,1.03,0.0,0.9,0.0,0.0,0.0,8.33,0.0,1.29,1.03,0.0,0.0,0.38,0.0,5.55,6.68,0.0,0.33,0.34,4.56
PIKE,100.0,5.37,8.59,0.0,0.0,18.75,0.0,0.0,20.0,0.0,11.11,4.0,0.0,5.0,11.11,0.0,14.08,15.24,0.0,3.02,2.23,12.92
SPALDING,20.0,4.81,4.19,0.0,4.38,4.63,0.0,0.0,22.22,0.0,3.41,5.11,0.0,5.93,3.75,20.0,19.96,21.72,0.0,4.37,3.62,14.44
TROUP,0.0,3.18,4.0,0.0,0.76,2.97,0.0,0.0,20.0,0.0,2.0,1.32,0.0,2.56,0.0,0.0,12.73,13.79,0.0,0.57,0.47,8.47
TOTAL,3.85,3.9,4.41,0.0,2.51,3.07,0.0,1.89,8.33,0.0,1.8,1.64,0.0,2.27,1.46,3.51,12.24,13.68,0.0,1.13,1.14,9.3
