RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.030,4.840,0.00,3.910
OTHER,14.29,0.00,0.00,6.670
NATIVE-AM,0.00,100.0,0.00,100.0
HISP-LT,3.980,6.970,0.00,5.530
ASIA-PI,0.00,9.090,0.00,6.250
WHITE,12.57,10.91,0.00,11.63
BLACK,8.330,12.12,0.00,10.53
TOTAL,9.070,9.420,0.00,9.260
