RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,2.45,5.47,0.00,3.77
OTHER,20.00,10.00,0.00,13.33
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,9.09,0.00,5.13
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,22.11,19.12,0.00,20.45
BLACK,13.53,16.84,0.00,15.51
TOTAL,15.91,16.74,0.00,16.37
