RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.12,6.59,0.00,4.46
OTHER,14.29,0.00,0.00,6.67
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,15.79,15.85,0.00,15.82
BLACK,10.54,15.90,0.00,13.71
TOTAL,10.33,15.29,0.00,13.18
