RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,6.940,17.86,0.00,11.72
OTHER,0.00,12.50,0.00,8.330
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,6.250,20.00,0.00,11.54
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,18.50,16.55,0.00,17.47
BLACK,0.00,0.00,0.00,0.00
TOTAL,16.78,16.50,0.00,16.62
