RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,2.860,10.00,0.00,6.670
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,17.21,12.53,0.00,14.82
BLACK,22.03,21.13,0.00,21.54
TOTAL,16.81,12.95,0.00,14.82
