RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,11.34,17.86,0.00,14.36
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,12.50,0.00,8.33
ASIA-PI,0.00,14.29,0.00,10.00
WHITE,22.17,19.07,0.00,20.53
BLACK,0.00,0.00,0.00,0.00
TOTAL,21.25,18.89,0.00,20.01
