RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,6.15,7.79,0.00,6.92
OTHER,0.00,9.52,0.00,5.26
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,11.11,7.04,0.00,8.62
ASIA-PI,4.55,5.88,0.00,5.36
WHITE,17.73,16.38,50.00,17.07
BLACK,29.59,29.23,0.00,29.23
TOTAL,16.77,16.01,16.67,16.38
