RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,11.90,19.44,0.00,15.38
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,50.00,0.00,0.00,20.00
ASIA-PI,0.00,50.00,0.00,50.00
WHITE,40.16,36.72,0.00,38.42
BLACK,44.31,49.53,0.00,47.23
TOTAL,39.05,40.43,0.00,39.77
