RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,9.520,12.50,0.00,11.22
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,9.090,5.880,0.00,7.140
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,18.62,13.76,0.00,16.16
BLACK,6.670,45.45,0.00,23.08
TOTAL,16.17,13.88,0.00,15.00
