RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,6.190,19.10,0.00,11.88
OTHER,0.00,16.67,0.00,9.090
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,27.56,25.30,0.00,26.35
BLACK,19.08,25.53,0.00,22.93
TOTAL,21.42,24.92,0.00,23.36
