RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,18.18,9.09,0.00,15.15
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,45.45,35.48,0.00,40.17
BLACK,33.33,16.67,0.00,26.67
TOTAL,41.21,32.08,0.00,36.50
