RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,16.67,5.26,0.00,11.63
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,100.0,0.00,0.00,50.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,23.05,19.25,0.00,21.12
BLACK,18.92,24.67,0.00,22.22
TOTAL,21.83,20.20,0.00,20.96
