RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,6.02,5.04,100.0,5.93
OTHER,18.18,0.00,0.00,6.67
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,4.35,20.83,0.00,12.77
ASIA-PI,10.53,6.25,0.00,8.57
WHITE,15.38,18.85,0.00,16.98
BLACK,6.55,13.69,0.00,10.04
TOTAL,10.90,14.48,50.00,12.65
