RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,7.870,6.480,0.00,7.110
OTHER,0.00,3.850,0.00,2.560
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,6.250,3.570,0.00,4.550
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,28.48,24.27,0.00,26.19
BLACK,1.290,2.220,0.00,1.880
TOTAL,17.58,13.40,0.00,15.16
