RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.790,4.840,0.00,3.390
OTHER,0.00,14.29,0.00,6.250
NATIVE-AM,0.00,100.0,0.00,100.0
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,12.80,15.36,0.00,14.19
BLACK,6.650,8.640,0.00,7.840
TOTAL,8.490,10.63,0.00,9.710
