RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,6.40,7.32,0.00,6.78
OTHER,0.00,8.47,0.00,4.81
NATIVE-AM,8.33,0.00,0.00,3.70
HISP-LT,12.70,5.81,0.00,8.72
ASIA-PI,8.70,7.00,0.00,7.81
WHITE,24.43,21.82,40.00,23.03
BLACK,17.15,21.25,0.00,19.57
TOTAL,20.38,20.80,20.00,20.61
