RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,6.82,7.18,0.00,6.97
OTHER,14.29,0.00,0.00,5.26
NATIVE-AM,25.00,0.00,0.00,20.00
HISP-LT,0.00,2.70,0.00,1.43
ASIA-PI,12.50,0.00,0.00,5.88
WHITE,19.80,16.15,0.00,17.83
BLACK,7.67,8.99,0.00,8.49
TOTAL,17.19,14.26,0.00,15.58
