RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,6.67,3.33,0.00,4.92
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,0.00,0.00,0.00,0.00
BLACK,5.71,5.09,0.00,5.38
TOTAL,5.41,4.67,0.00,5.01
