RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,2.930,8.700,0.00,5.890
OTHER,14.29,3.230,0.00,8.330
NATIVE-AM,25.00,33.33,0.00,28.57
HISP-LT,1.890,0.00,0.00,0.980
ASIA-PI,0.00,4.550,0.00,2.220
WHITE,9.930,12.37,0.00,11.31
BLACK,9.290,16.43,0.00,13.48
TOTAL,8.380,14.90,0.00,12.12
