RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,18.48,22.78,0.00,20.47
OTHER,14.29,4.76,0.00,7.14
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,16.67,9.09,0.00,13.04
ASIA-PI,10.00,14.29,0.00,12.50
WHITE,27.96,27.65,0.00,27.80
BLACK,22.56,34.95,0.00,29.14
TOTAL,25.60,27.75,0.00,26.72
