RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,10.00,11.63,0.00,10.71
OTHER,21.43,31.03,0.00,26.32
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,3.39,6.90,0.00,5.13
ASIA-PI,6.67,3.92,0.00,4.94
WHITE,23.08,20.95,0.00,21.98
BLACK,23.43,26.16,0.00,24.87
TOTAL,21.62,20.86,0.00,21.21
