RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,17.65,15.00,0.00,16.07
OTHER,0.00,33.33,0.00,11.11
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,12.50,11.11,0.00,11.76
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,30.49,31.12,100.0,30.86
BLACK,6.67,21.05,0.00,14.71
TOTAL,28.39,29.23,25.00,28.82
