RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,7.53,10.00,0.00,8.78
OTHER,7.14,5.56,0.00,5.88
NATIVE-AM,0.00,50.00,0.00,33.33
HISP-LT,4.00,4.00,0.00,4.00
ASIA-PI,3.70,5.26,0.00,4.35
WHITE,11.88,19.10,0.00,15.86
BLACK,7.41,16.07,0.00,12.21
TOTAL,9.53,16.06,0.00,13.05
