RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.360,5.470,0.00,4.920
OTHER,7.690,14.29,0.00,11.11
NATIVE-AM,0.00,16.67,0.00,12.50
HISP-LT,2.860,2.700,0.00,2.780
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,12.36,10.09,0.00,11.14
BLACK,12.15,14.32,0.00,13.38
TOTAL,10.75,10.11,0.00,10.40
