RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,9.73,15.57,25.00,12.87
OTHER,11.63,17.14,0.00,14.10
NATIVE-AM,0.00,16.67,0.00,14.29
HISP-LT,14.47,8.08,0.00,10.86
ASIA-PI,4.94,9.52,0.00,7.27
WHITE,13.79,12.67,0.00,13.20
BLACK,17.05,17.00,0.00,16.99
TOTAL,13.32,13.22,12.50,13.27
