RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,5.030,6.270,0.00,5.630
OTHER,11.24,9.650,0.00,10.24
NATIVE-AM,8.000,12.50,0.00,10.20
HISP-LT,5.390,8.070,0.00,6.830
ASIA-PI,4.880,3.360,0.00,3.940
WHITE,15.36,13.69,6.250,14.49
BLACK,13.08,16.29,0.00,14.89
TOTAL,13.51,12.99,5.130,13.23
