RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,8.200,9.390,0.00,8.730
OTHER,5.710,8.510,0.00,7.320
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,6.670,8.600,0.00,7.740
ASIA-PI,0.00,2.680,0.00,1.690
WHITE,19.07,15.79,0.00,17.37
BLACK,21.36,24.93,100.0,23.36
TOTAL,17.58,16.26,33.33,16.90
