RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,5.000,9.420,0.00,7.190
OTHER,23.53,12.00,0.00,16.67
NATIVE-AM,0.00,33.33,0.00,25.00
HISP-LT,0.00,25.00,0.00,18.18
ASIA-PI,0.00,16.67,0.00,11.11
WHITE,21.74,9.680,0.00,14.81
BLACK,16.04,24.31,0.00,20.76
TOTAL,15.20,23.01,0.00,19.62
