RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,10.60,12.90,0.00,11.75
OTHER,4.76,22.22,0.00,14.58
NATIVE-AM,0.00,20.00,0.00,14.29
HISP-LT,21.05,9.80,0.00,14.61
ASIA-PI,9.09,0.00,0.00,4.49
WHITE,17.21,17.15,0.00,17.18
BLACK,16.19,25.47,0.00,20.85
TOTAL,16.01,16.58,0.00,16.31
