RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,11.22,15.14,0.00,13.22
OTHER,13.89,12.50,0.00,13.10
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,3.12,16.33,0.00,11.11
ASIA-PI,25.00,2.94,0.00,6.98
WHITE,24.60,23.48,50.00,24.04
BLACK,20.26,22.51,100.0,21.59
TOTAL,22.04,21.91,33.33,21.98
