RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,6.550,9.040,0.00,7.870
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,6.900,0.00,0.00,3.640
ASIA-PI,3.700,13.64,0.00,8.000
WHITE,26.54,24.20,0.00,25.29
BLACK,5.260,6.730,0.00,6.160
TOTAL,19.99,18.50,0.00,19.17
