RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,23.08,6.67,0.00,14.29
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,28.95,26.05,0.00,27.47
BLACK,20.00,25.00,0.00,23.08
TOTAL,28.23,24.34,0.00,26.21
