RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.00,5.88,0.00,3.45
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,28.53,29.38,0.00,28.97
BLACK,7.14,7.69,0.00,7.41
TOTAL,26.47,27.45,0.00,26.98
