RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,2.530,3.800,0.00,3.160
OTHER,0.00,20.00,0.00,11.11
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,11.27,13.41,0.00,12.42
BLACK,8.180,8.780,0.00,8.320
TOTAL,8.030,9.090,0.00,8.480
