RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.76,18.75,0.00,11.81
OTHER,8.33,40.00,0.00,22.73
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,6.67,13.64,0.00,10.81
ASIA-PI,2.78,8.89,0.00,6.17
WHITE,27.54,27.50,0.00,27.52
BLACK,34.78,32.14,0.00,33.33
TOTAL,23.74,25.74,0.00,24.79
