RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,5.15,9.84,0.00,7.52
OTHER,3.85,16.00,0.00,9.80
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,3.92,5.56,0.00,4.76
ASIA-PI,1.96,0.00,0.00,0.93
WHITE,20.77,21.60,0.00,21.22
BLACK,16.50,22.49,33.33,19.91
TOTAL,15.05,20.37,16.67,18.00
