RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,13.89,2.670,0.00,8.160
OTHER,7.690,9.090,0.00,8.570
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,16.67,13.33,0.00,15.15
ASIA-PI,2.270,8.000,0.00,5.320
WHITE,38.93,31.88,0.00,34.94
BLACK,31.40,35.25,0.00,33.65
TOTAL,34.79,29.44,0.00,31.78
