RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,8.77,8.77,0.00,8.70
OTHER,20.00,18.18,0.00,19.05
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,17.30,16.78,0.00,17.02
BLACK,12.61,14.50,0.00,13.60
TOTAL,15.77,15.59,0.00,15.66
