RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.08,16.67,100.0,10.47
OTHER,23.08,18.75,0.00,20.69
NATIVE-AM,0.00,100.0,0.00,33.33
HISP-LT,3.85,13.04,0.00,8.16
ASIA-PI,12.99,14.67,0.00,13.73
WHITE,25.52,24.29,0.00,24.85
BLACK,17.95,30.95,0.00,24.39
TOTAL,22.62,23.34,16.67,22.97
