RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,10.00,7.41,0.00,8.62
OTHER,7.14,12.50,0.00,10.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,12.12,14.29,0.00,13.24
ASIA-PI,0.00,18.18,0.00,9.52
WHITE,26.43,24.04,0.00,25.23
BLACK,35.19,38.99,0.00,37.17
TOTAL,25.64,25.69,0.00,25.62
