ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,34.43,36.01,0.00,35.27
2016 Primary,16.85,18.91,0.00,17.95
2016 Primary Runoff,7.33,9.65,0.00,8.56
2016 General,61.65,61.85,0.00,61.75
2018 Primary,17.18,21.21,0.00,19.32
2018 Primary Runoff,12.31,13.85,0.00,13.13
2018 General,57.51,64.88,0.00,61.36
