ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,45.76,38.32,0.00,41.76
2016 Primary,40.65,33.09,0.00,36.66
2016 Primary Runoff,13.41,9.09,0.00,11.13
2016 General,73.33,68.20,0.00,70.63
2018 Primary,30.94,24.36,0.00,27.54
2018 Primary Runoff,27.17,18.55,0.00,22.74
2018 General,65.45,65.26,100.0,65.42
