ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,43.57,39.52,0.00,41.40
2016 Primary,37.32,34.90,0.00,36.01
2016 Primary Runoff,18.84,17.21,0.00,17.96
2016 General,69.70,66.67,66.67,68.11
2018 Primary,26.98,25.89,0.00,26.38
2018 Primary Runoff,21.27,18.90,0.00,20.03
2018 General,60.09,58.54,0.00,59.20
