ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,0.00,0.00,0.00,66.67,41.63,32.00,40.17
2016 Primary,0.00,20.00,0.00,0.00,33.33,26.37,11.11,25.24
2016 Primary Runoff,0.00,20.00,0.00,0.00,0.00,5.78,0.00,5.52
2016 General,25.00,66.67,30.77,0.00,66.67,70.72,53.12,68.75
2018 Primary,0.00,0.00,0.00,0.00,25.00,25.60,8.62,23.04
2018 Primary Runoff,0.00,0.00,4.55,0.00,50.00,24.13,6.90,21.89
2018 General,33.33,33.33,37.50,0.00,75.00,68.05,48.28,64.71
