ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,42.61,40.18,0.00,41.36
2016 Primary,32.27,30.81,0.00,31.51
2016 Primary Runoff,12.21,10.88,0.00,11.52
2016 General,67.35,68.71,75.00,68.06
2018 Primary,25.27,23.36,0.00,24.28
2018 Primary Runoff,21.42,18.57,0.00,19.97
2018 General,59.88,61.19,54.55,60.53
