ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,50.00,0.00,20.00,0.00,0.00,46.76,22.73,45.19
2016 Primary,0.00,0.00,0.00,0.00,0.00,39.28,17.39,37.19
2016 Primary Runoff,0.00,0.00,0.00,0.00,0.00,23.61,0.00,21.83
2016 General,100.0,100.0,72.73,0.00,0.00,73.30,59.26,72.44
2018 Primary,0.00,0.00,0.00,0.00,0.00,32.82,8.70,29.79
2018 Primary Runoff,0.00,0.00,10.00,0.00,0.00,24.34,15.22,23.06
2018 General,0.00,100.0,45.45,0.00,0.00,65.31,34.78,62.05
