ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,38.98,43.03,100.0,41.11
2016 Primary,17.78,15.29,0.00,16.48
2016 Primary Runoff,11.11,11.20,0.00,11.15
2016 General,71.52,74.62,66.67,73.14
2018 Primary,19.23,17.65,0.00,18.38
2018 Primary Runoff,17.97,17.07,0.00,17.48
2018 General,61.81,63.66,50.00,62.77
