ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,35.54,36.30,0.00,35.92
2016 Primary,18.13,17.02,0.00,17.53
2016 Primary Runoff,11.12,8.94,0.00,9.96
2016 General,61.60,63.80,0.00,62.72
2018 Primary,21.93,19.45,0.00,20.62
2018 Primary Runoff,19.72,17.85,0.00,18.72
2018 General,58.31,58.22,0.00,58.21
