ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,27.14,30.48,0.00,28.93
2016 Primary,13.80,11.83,25.00,12.75
2016 Primary Runoff,6.48,5.44,0.00,5.90
2016 General,54.35,60.26,16.67,57.41
2018 Primary,16.45,12.97,0.00,14.48
2018 Primary Runoff,12.57,9.44,0.00,10.80
2018 General,47.06,53.33,20.00,50.42
