ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,29.82,29.34,34.88,0.00,23.81,40.62,20.25,37.05
2016 Primary,12.96,16.33,13.33,0.00,2.38,21.13,6.61,18.70
2016 Primary Runoff,5.56,1.22,8.89,0.00,0.00,14.91,2.90,11.94
2016 General,61.90,64.44,59.26,100.0,47.50,65.24,41.34,62.44
2018 Primary,12.50,25.00,19.72,0.00,9.38,26.21,8.72,23.73
2018 Primary Runoff,17.19,5.99,8.57,0.00,0.00,26.06,5.99,21.01
2018 General,45.59,61.05,52.11,25.00,43.75,63.43,37.89,59.73
