ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,16.39,32.84,29.03,0.00,10.00,44.60,17.89,40.06
2016 Primary,3.17,17.92,0.00,0.00,7.50,23.60,7.01,20.76
2016 Primary Runoff,3.17,3.30,2.94,0.00,2.50,15.24,4.21,12.74
2016 General,63.64,67.26,81.58,0.00,59.57,71.92,52.29,69.68
2018 Primary,13.89,24.88,11.11,50.00,19.51,27.84,10.05,25.19
2018 Primary Runoff,5.56,9.05,6.67,0.00,7.32,27.15,7.18,22.44
2018 General,54.79,66.82,45.83,80.00,65.79,67.52,46.51,64.79
