ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,30.21,31.76,0.00,31.03
2016 Primary,16.54,14.30,0.00,15.30
2016 Primary Runoff,9.62,6.60,0.00,7.95
2016 General,55.47,58.38,25.00,57.02
2018 Primary,19.43,17.29,0.00,18.21
2018 Primary Runoff,16.37,13.29,0.00,14.63
2018 General,50.27,52.65,0.00,51.48
