ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential_Primary,-0000,-0000,-0000,-0000,-0000,-0000,-0000,-0000
2016 Primary,-0000,-0000,-0000,-0000,-0000,-0000,-0000,-0000
2016 Primary_Runoff,-0000,-0000,-0000,-0000,-0000,-0000,-0000,-0000
2016 General,-0000,-0000,-0000,-0000,-0000,-0000,-0000,-0000
2018 Primary,23.53,17.88,7.27,25.00,8.57,21.62,6.45,19.44
2018 Primary Runoff,23.53,3.88,5.45,25.00,5.71,19.85,6.45,15.33
2018 General,60.87,62.55,54.69,42.86,55.81,61.35,37.55,59.60
